Tissue	TPM	GENE
T	 0.551568493	SPIB
T	 1.455918811	SPIB
T	 0.551568493	SPIB
T	 0.095832492	SPIB
T	 0.34868153	SPIB
T	 0.45012501	SPIB
T	 0.34868153	SPIB
T	 0.18296281	SPIB
T	 0.551568493	SPIB
T	 0.28618384	SPIB
T	 0.348681526	SPIB
T	 2.195042217	SPIB
T	 0.551568493	SPIB
T	 0.142239454	SPIB
T	 0.223686163	SPIB
T	 1.02757728	SPIB
T	 0.18296281	SPIB
T	 0.22368616	SPIB
T	 0.223686163	SPIB
T	 0.348681526	SPIB
T	 0.348681526	SPIB
T	 0.09583249	SPIB
T	 1.455918811	SPIB
T	 0.55156849	SPIB
T	 0.551568493	SPIB
T	 0.025125843	SPIB
T	 0.28618384	SPIB
T	 0.182962808	SPIB
T	 2.654711932	SPIB
T	 0.142239454	SPIB
T	 0.55156849	SPIB
T	 0.049425531	SPIB
T	 0.882054361	SPIB
T	 0.348681526	SPIB
T	 0.22368616	SPIB
T	 0.551568493	SPIB
T	 0.551568493	SPIB
T	 0.34868153	SPIB
T	 0.55156849	SPIB
T	 0.22368616	SPIB
T	 0.551568493	SPIB
T	 0.55156849	SPIB
T	 0.551568493	SPIB
T	 0.22368616	SPIB
T	 0.882054361	SPIB
T	 0.223686163	SPIB
T	 1.780016019	SPIB
T	 0.348681526	SPIB
T	 0.551568493	SPIB
T	 0.55156849	SPIB
T	 0.551568493	SPIB
T	 0.286183845	SPIB
T	 0.551568493	SPIB
T	 1.780016019	SPIB
T	 0.095832492	SPIB
T	 0.28618384	SPIB
T	 0.22368616	SPIB
T	 0.55156849	SPIB
T	 0.223686163	SPIB
T	 0.22368616	SPIB
T	 0.142239454	SPIB
T	 0.34868153	SPIB
T	 0.55156849	SPIB
T	 0.88205436	SPIB
T	 1.027577284	SPIB
T	 1.173100207	SPIB
T	17.21423356	SPIB
T	 2.195042217	SPIB
T	 0.348681526	SPIB
T	 1.173100207	SPIB
T	 0.142239454	SPIB
T	 0.223686163	SPIB
T	 0.55156849	SPIB
T	 0.14223945	SPIB
T	 0.223686163	SPIB
T	 0.882054361	SPIB
T	 0.551568493	SPIB
T	 4.51398678	SPIB
T	 0.22368616	SPIB
T	 0.348681526	SPIB
T	 0.28618384	SPIB
T	 0.34868153	SPIB
T	 0.348681526	SPIB
T	 0.551568493	SPIB
T	 0.223686163	SPIB
T	 0.551568493	SPIB
T	 1.987529118	SPIB
T	 1.17310021	SPIB
T	 1.173100207	SPIB
T	 0.02512584	SPIB
T	 0.142239454	SPIB
T	 0.223686163	SPIB
T	 0.348681526	SPIB
T	 0.142239454	SPIB
T	 0.04942553	SPIB
T	 0.223686163	SPIB
T	 0.55156849	SPIB
T	 0.55156849	SPIB
T	 6.137909825	SPIB
T	 0.55156849	SPIB
T	11.876922914	SPIB
T	 0.142239454	SPIB
T	 0.223686163	SPIB
T	 0.348681526	SPIB
T	 0.22368616	SPIB
T	 0.142239454	SPIB
T	 0.22368616	SPIB
T	 0.882054361	SPIB
T	 0.142239454	SPIB
T	 2.195042217	SPIB
T	 0.223686163	SPIB
T	 0.142239454	SPIB
T	 1.173100207	SPIB
T	 0.882054361	SPIB
T	 0.142239454	SPIB
T	 3.299759333	SPIB
T	 0.55156849	SPIB
T	 0.22368616	SPIB
T	 0.34868153	SPIB
T	 0.142239454	SPIB
T	 0.14223945	SPIB
T	 0.551568493	SPIB
T	 0.55156849	SPIB
T	 0.348681526	SPIB
T	 0.182962808	SPIB
T	 0.142239454	SPIB
T	 0.049425531	SPIB
T	 0.142239454	SPIB
T	 0.55156849	SPIB
T	 0.22368616	SPIB
T	 1.173100207	SPIB
T	 0.286183845	SPIB
T	 0.551568493	SPIB
T	 0.049425531	SPIB
T	 0.88205436	SPIB
T	 0.551568493	SPIB
T	 0.223686163	SPIB
T	 0.008988151	SPIB
T	 0.551568493	SPIB
T	 4.513986777	SPIB
T	 0.22368616	SPIB
T	 2.654711932	SPIB
T	 0.223686163	SPIB
T	 0.88205436	SPIB
T	 1.455918811	SPIB
T	 0.049425531	SPIB
T	 0.34868153	SPIB
T	 0.34868153	SPIB
T	 0.348681526	SPIB
T	 0.142239454	SPIB
T	 0.551568493	SPIB
T	 0.22368616	SPIB
T	 0.22368616	SPIB
T	 1.455918811	SPIB
T	 1.455918811	SPIB
T	 0.223686163	SPIB
T	 0.551568493	SPIB
T	 0.182962808	SPIB
T	 0.14223945	SPIB
T	 0.882054361	SPIB
T	 0.049425531	SPIB
T	 0.348681526	SPIB
T	 0.55156849	SPIB
T	 0.142239454	SPIB
T	 0.55156849	SPIB
T	 0.182962808	SPIB
T	 1.780016019	SPIB
T	 0.551568493	SPIB
T	 0.14223945	SPIB
T	 0.551568493	SPIB
T	 0.551568493	SPIB
T	 2.654711932	SPIB
T	 0.551568493	SPIB
T	 0.04942553	SPIB
T	 0.551568493	SPIB
T	 0.182962808	SPIB
T	 0.34868153	SPIB
T	 0.348681526	SPIB
T	 0.142239454	SPIB
T	 0.551568493	SPIB
T	 0.14223945	SPIB
T	 0.348681526	SPIB
T	 0.348681526	SPIB
T	 0.049425531	SPIB
T	 0.882054361	SPIB
T	 0.223686163	SPIB
T	 0.223686163	SPIB
T	 1.455918811	SPIB
T	 0.551568493	SPIB
T	 0.88205436	SPIB
T	 0.22368616	SPIB
T	 0.55156849	SPIB
T	 0.14223945	SPIB
T	 0.223686163	SPIB
T	 0.142239454	SPIB
T	 0.551568493	SPIB
T	 0.551568493	SPIB
T	 0.348681526	SPIB
T	 0.34868153	SPIB
T	 0.551568493	SPIB
T	 0.095832492	SPIB
T	 1.780016019	SPIB
N	17.214233557	SPIB
N	17.214233557	SPIB
N	 6.13790983	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 4.513986777	SPIB
N	 4.51398678	SPIB
N	 3.299759333	SPIB
N	 4.513986777	SPIB
N	 4.51398678	SPIB
N	 8.924437921	SPIB
N	 3.299759333	SPIB
N	11.876922914	SPIB
N	11.876922914	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 8.924437921	SPIB
N	11.87692291	SPIB
N	 6.13790983	SPIB
N	 4.51398678	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 3.299759333	SPIB
N	 1.780016019	SPIB
N	 3.299759333	SPIB
N	 8.924437921	SPIB
N	 8.92443792	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 6.13790983	SPIB
N	 6.137909825	SPIB
N	 2.195042217	SPIB
N	 6.137909825	SPIB
N	 8.92443792	SPIB
N	 4.513986777	SPIB
N	 8.92443792	SPIB
N	 4.513986777	SPIB
N	 8.92443792	SPIB
N	 6.137909825	SPIB
N	17.214233557	SPIB
N	 4.51398678	SPIB
N	 0.28618384	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	11.876922914	SPIB
N	 6.137909825	SPIB
N	 3.299759333	SPIB
N	 6.13790983	SPIB
N	11.876922914	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	11.876922914	SPIB
N	 6.13790983	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 6.13790983	SPIB
N	 8.92443792	SPIB
N	11.876922914	SPIB
N	 8.924437921	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 0.551568493	SPIB
N	 0.551568493	SPIB
N	 2.654711932	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 4.51398678	SPIB
N	 6.137909825	SPIB
N	 8.92443792	SPIB
N	 6.137909825	SPIB
N	17.214233557	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 4.51398678	SPIB
N	 6.137909825	SPIB
N	17.21423356	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 0.22368616	SPIB
N	 8.924437921	SPIB
N	17.214233557	SPIB
N	 6.13790983	SPIB
N	 4.51398678	SPIB
N	 8.924437921	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 4.513986777	SPIB
N	17.214233557	SPIB
N	 8.924437921	SPIB
N	 4.513986777	SPIB
N	17.214233557	SPIB
N	 8.924437921	SPIB
N	 3.299759333	SPIB
N	 6.137909825	SPIB
N	 2.654711932	SPIB
N	 8.924437921	SPIB
N	 6.13790983	SPIB
N	11.876922914	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	11.876922914	SPIB
N	17.214233557	SPIB
N	 5.325948301	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 2.654711932	SPIB
N	 4.51398678	SPIB
N	 3.299759333	SPIB
N	 4.513986777	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 3.299759333	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 3.299759333	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 4.513986777	SPIB
N	 2.195042217	SPIB
N	 8.92443792	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 3.299759333	SPIB
N	 6.137909825	SPIB
N	 8.924437921	SPIB
N	11.876922914	SPIB
N	 6.13790983	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 0.45012501	SPIB
N	 8.92443792	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	11.876922914	SPIB
N	 6.137909825	SPIB
N	 8.92443792	SPIB
N	11.876922914	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 3.29975933	SPIB
N	 8.924437921	SPIB
N	 5.325948301	SPIB
N	 4.513986777	SPIB
N	 8.924437921	SPIB
N	 8.92443792	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	11.87692291	SPIB
N	11.876922914	SPIB
N	 4.51398678	SPIB
N	 6.13790983	SPIB
N	17.214233557	SPIB
N	11.876922914	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 3.299759333	SPIB
N	11.876922914	SPIB
N	17.21423356	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 8.924437921	SPIB
N	 8.92443792	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 3.299759333	SPIB
N	 3.299759333	SPIB
N	 8.92443792	SPIB
N	 4.513986777	SPIB
N	 8.92443792	SPIB
N	 3.299759333	SPIB
N	 8.924437921	SPIB
N	 6.137909825	SPIB
N	 4.51398678	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 6.13790983	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 6.13790983	SPIB
N	17.21423356	SPIB
N	11.876922914	SPIB
N	 4.513986777	SPIB
N	 6.13790983	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 4.51398678	SPIB
N	 3.299759333	SPIB
N	17.21423356	SPIB
N	 8.924437921	SPIB
N	11.876922914	SPIB
N	 6.137909825	SPIB
N	 4.51398678	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
N	 2.654711932	SPIB
N	 6.137909825	SPIB
N	 6.137909825	SPIB
N	 4.513986777	SPIB
T	 8.924437921	MYB
T	11.87692291	MYB
T	 8.924437921	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	11.87692291	MYB
T	 8.924437921	MYB
T	11.87692291	MYB
T	39.24716349	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	17.21423356	MYB
T	 8.924437921	MYB
T	 5.32594830	MYB
T	 1.780016019	MYB
T	11.876922914	MYB
T	 8.924437921	MYB
T	11.876922914	MYB
T	39.247163493	MYB
T	 4.51398678	MYB
T	11.87692291	MYB
T	 6.13790983	MYB
T	17.21423356	MYB
T	 8.924437921	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	11.87692291	MYB
T	17.21423356	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	 5.325948301	MYB
T	 8.92443792	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	11.87692291	MYB
T	 8.92443792	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	 8.924437921	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.876922914	MYB
T	 8.924437921	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	11.87692291	MYB
T	11.87692291	MYB
T	 8.924437921	MYB
T	 8.92443792	MYB
T	 8.924437921	MYB
T	11.87692291	MYB
T	17.21423356	MYB
T	17.21423356	MYB
T	39.247163493	MYB
T	 8.924437921	MYB
T	11.87692291	MYB
T	39.247163493	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	17.21423356	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	 8.92443792	MYB
T	17.21423356	MYB
T	39.247163493	MYB
T	39.24716349	MYB
T	17.21423356	MYB
T	39.247163493	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	 8.924437921	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	 8.92443792	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	39.24716349	MYB
T	11.876922914	MYB
T	 8.92443792	MYB
T	17.214233557	MYB
T	 4.513986777	MYB
T	39.247163493	MYB
T	 8.924437921	MYB
T	17.21423356	MYB
T	 8.924437921	MYB
T	39.24716349	MYB
T	39.247163493	MYB
T	11.876922914	MYB
T	 4.513986777	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	 8.924437921	MYB
T	11.876922914	MYB
T	 8.924437921	MYB
T	 0.882054361	MYB
T	39.24716349	MYB
T	17.21423356	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	39.24716349	MYB
T	 8.924437921	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	 6.137909825	MYB
T	 8.92443792	MYB
T	 1.02757728	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	 8.924437921	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	 0.223686163	MYB
T	 2.654711932	MYB
T	11.87692291	MYB
T	11.876922914	MYB
T	 8.924437921	MYB
T	17.21423356	MYB
T	 6.13790983	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.876922914	MYB
T	 4.51398678	MYB
T	11.87692291	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	 8.924437921	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	 4.513986777	MYB
T	17.214233557	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	39.247163493	MYB
T	39.247163493	MYB
T	 8.92443792	MYB
T	 8.924437921	MYB
T	11.876922914	MYB
T	11.87692291	MYB
T	17.214233557	MYB
T	 2.195042217	MYB
T	39.247163493	MYB
T	11.87692291	MYB
T	11.876922914	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	11.876922914	MYB
T	11.876922914	MYB
T	 4.513986777	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	11.87692291	MYB
T	17.21423356	MYB
T	11.87692291	MYB
T	 4.51398678	MYB
T	 3.299759333	MYB
T	 6.137909825	MYB
T	 8.924437921	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.21423356	MYB
T	17.214233557	MYB
T	11.876922914	MYB
T	17.214233557	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	17.21423356	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	 6.13790983	MYB
N	 6.137909825	MYB
N	17.214233557	MYB
N	17.21423356	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	 6.137909825	MYB
N	17.214233557	MYB
N	14.545578235	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	 6.13790983	MYB
N	17.21423356	MYB
N	11.87692291	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	 2.654711932	MYB
N	 6.137909825	MYB
N	11.876922914	MYB
N	17.21423356	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	11.87692291	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	11.87692291	MYB
N	11.876922914	MYB
N	17.21423356	MYB
N	11.876922914	MYB
N	 6.13790983	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 6.13790983	MYB
N	 0.28618384	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 8.92443792	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	11.87692291	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	39.24716349	MYB
N	11.87692291	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	 6.137909825	MYB
N	 6.137909825	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	 6.137909825	MYB
N	 6.137909825	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	 6.137909825	MYB
N	39.247163493	MYB
N	11.87692291	MYB
N	11.876922914	MYB
N	17.21423356	MYB
N	11.876922914	MYB
N	 3.299759333	MYB
N	 8.924437921	MYB
N	17.214233557	MYB
N	11.87692291	MYB
N	17.214233557	MYB
N	 6.13790983	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	 0.34868153	MYB
N	11.876922914	MYB
N	 6.137909825	MYB
N	17.21423356	MYB
N	17.21423356	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	 6.137909825	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	 6.137909825	MYB
N	 6.137909825	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	17.214233557	MYB
N	 8.92443792	MYB
N	 8.924437921	MYB
N	 8.924437921	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	 8.924437921	MYB
N	11.87692291	MYB
N	 6.137909825	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	 4.513986777	MYB
N	11.876922914	MYB
N	39.247163493	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	39.247163493	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	17.21423356	MYB
N	 6.137909825	MYB
N	 8.924437921	MYB
N	 6.137909825	MYB
N	17.214233557	MYB
N	 6.137909825	MYB
N	 8.924437921	MYB
N	 4.51398678	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.21423356	MYB
N	 6.13790983	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	17.21423356	MYB
N	 6.137909825	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	 6.13790983	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	17.21423356	MYB
N	 3.299759333	MYB
N	 8.924437921	MYB
N	17.21423356	MYB
N	 8.924437921	MYB
N	 8.92443792	MYB
N	17.21423356	MYB
N	 8.924437921	MYB
N	39.247163493	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	 8.92443792	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	 6.13790983	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	39.247163493	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	11.87692291	MYB
N	17.214233557	MYB
N	17.21423356	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	11.87692291	MYB
N	17.214233557	MYB
N	17.214233557	MYB
N	 8.924437921	MYB
N	17.21423356	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 8.924437921	MYB
N	11.876922914	MYB
N	17.21423356	MYB
N	11.87692291	MYB
N	 4.513986777	MYB
N	11.876922914	MYB
N	17.21423356	MYB
N	17.214233557	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 8.92443792	MYB
N	 8.924437921	MYB
N	11.87692291	MYB
N	17.214233557	MYB
N	 6.137909825	MYB
N	11.876922914	MYB
N	 3.29975933	MYB
N	11.876922914	MYB
N	11.876922914	MYB
N	 4.513986777	MYB
N	11.876922914	MYB
N	17.214233557	MYB
N	11.876922914	MYB
T	 1.780016019	EAF2
T	 6.13790983	EAF2
T	 6.137909825	EAF2
T	 1.17310021	EAF2
T	 1.455918811	EAF2
T	 6.137909825	EAF2
T	 1.780016019	EAF2
T	 8.924437921	EAF2
T	 6.137909825	EAF2
T	 2.65471193	EAF2
T	 6.13790983	EAF2
T	 3.299759333	EAF2
T	 2.65471193	EAF2
T	 2.65471193	EAF2
T	 6.137909825	EAF2
T	 8.92443792	EAF2
T	 1.78001602	EAF2
T	 3.299759333	EAF2
T	 6.137909825	EAF2
T	 6.13790983	EAF2
T	 4.51398678	EAF2
T	 6.137909825	EAF2
T	17.21423356	EAF2
T	 3.299759333	EAF2
T	 4.513986777	EAF2
T	 6.137909825	EAF2
T	 6.137909825	EAF2
T	 2.195042217	EAF2
T	 8.92443792	EAF2
T	 8.92443792	EAF2
T	 8.92443792	EAF2
T	 2.65471193	EAF2
T	11.876922914	EAF2
T	 2.19504222	EAF2
T	 4.513986777	EAF2
T	 8.924437921	EAF2
T	 2.654711932	EAF2
T	 4.513986777	EAF2
T	 2.195042217	EAF2
T	 6.13790983	EAF2
T	 8.92443792	EAF2
T	 4.51398678	EAF2
T	 2.195042217	EAF2
T	 6.137909825	EAF2
T	 5.325948301	EAF2
T	 6.13790983	EAF2
T	 3.299759333	EAF2
T	 6.13790983	EAF2
T	11.876922914	EAF2
T	 4.513986777	EAF2
T	 6.13790983	EAF2
T	 6.137909825	EAF2
T	 6.137909825	EAF2
T	 2.654711932	EAF2
T	 4.51398678	EAF2
T	 1.780016019	EAF2
T	 1.780016019	EAF2
T	 6.137909825	EAF2
T	 8.92443792	EAF2
T	 6.137909825	EAF2
T	 2.654711932	EAF2
T	 8.92443792	EAF2
T	 3.29975933	EAF2
T	 2.19504222	EAF2
T	 4.513986777	EAF2
T	 1.45591881	EAF2
T	 1.780016019	EAF2
T	 1.61796741	EAF2
T	 4.513986777	EAF2
T	 6.137909825	EAF2
T	 6.137909825	EAF2
T	 4.513986777	EAF2
T	 2.195042217	EAF2
T	 4.51398678	EAF2
T	 3.299759333	EAF2
T	 8.924437921	EAF2
T	 6.137909825	EAF2
T	 6.137909825	EAF2
T	 1.780016019	EAF2
T	 8.92443792	EAF2
T	 1.61796741	EAF2
T	 6.13790983	EAF2
T	 6.137909825	EAF2
T	 2.65471193	EAF2
T	 3.299759333	EAF2
T	 8.92443792	EAF2
T	 6.13790983	EAF2
T	 1.45591881	EAF2
T	 6.137909825	EAF2
T	 2.195042217	EAF2
T	 2.65471193	EAF2
T	 3.299759333	EAF2
T	 3.906873055	EAF2
T	 6.137909825	EAF2
T	 2.195042217	EAF2
T	 8.924437921	EAF2
T	 2.65471193	EAF2
T	 2.19504222	EAF2
T	 1.173100207	EAF2
T	 2.654711932	EAF2
T	 6.137909825	EAF2
T	 3.29975933	EAF2
T	 2.65471193	EAF2
T	 6.137909825	EAF2
T	 6.13790983	EAF2
T	 6.13790983	EAF2
T	 1.455918811	EAF2
T	 6.137909825	EAF2
T	 6.137909825	EAF2
T	17.214233557	EAF2
T	 4.513986777	EAF2
T	 6.13790983	EAF2
T	 4.513986777	EAF2
T	 1.78001602	EAF2
T	 1.455918811	EAF2
T	 4.513986777	EAF2
T	 6.137909825	EAF2
T	 1.987529118	EAF2
T	 1.78001602	EAF2
T	 1.780016019	EAF2
T	11.87692291	EAF2
T	 6.13790983	EAF2
T	 4.513986777	EAF2
T	 4.51398678	EAF2
T	 3.299759333	EAF2
T	 1.173100207	EAF2
T	 1.780016019	EAF2
T	 1.173100207	EAF2
T	 1.45591881	EAF2
T	 6.137909825	EAF2
T	 4.51398678	EAF2
T	 2.654711932	EAF2
T	 2.654711932	EAF2
T	17.214233557	EAF2
T	 2.195042217	EAF2
T	 1.780016019	EAF2
T	 1.780016019	EAF2
T	 2.195042217	EAF2
T	 3.299759333	EAF2
T	 8.924437921	EAF2
T	17.21423356	EAF2
T	 3.29975933	EAF2
T	 2.65471193	EAF2
T	 6.137909825	EAF2
T	 2.65471193	EAF2
T	 6.137909825	EAF2
T	 6.13790983	EAF2
T	 6.137909825	EAF2
T	 3.299759333	EAF2
T	 1.780016019	EAF2
T	 1.780016019	EAF2
T	 1.455918811	EAF2
T	11.87692291	EAF2
T	 8.92443792	EAF2
T	 2.654711932	EAF2
T	 2.654711932	EAF2
T	 6.137909825	EAF2
T	 6.137909825	EAF2
T	 6.13790983	EAF2
T	 8.924437921	EAF2
T	 4.513986777	EAF2
T	 2.654711932	EAF2
T	11.876922914	EAF2
T	 6.137909825	EAF2
T	 1.61796741	EAF2
T	 8.924437921	EAF2
T	 3.299759333	EAF2
T	17.21423356	EAF2
T	 2.654711932	EAF2
T	 6.137909825	EAF2
T	 6.13790983	EAF2
T	 8.92443792	EAF2
T	 3.299759333	EAF2
T	 3.299759333	EAF2
T	 4.513986777	EAF2
T	 1.17310021	EAF2
T	 1.61796741	EAF2
